Order,Name,Khmer,Geocode,number of Villages,District,Province,Latitude,Longitude
1577,Pong Tuek,ពងទឹក,230103,2,Kaeb,Kep ,11.473724,104.8250329
1578,Kaeb,កែប,230201,3,Kaeb,Kep ,10.4857634,104.318101
1579,Prey Thum,ព្រៃធំ,230202,2,Kaeb,Kep ,10.5064575,104.2894774
1580,Ou Krasar,អូរក្រសារ,230203,13,Pailin,Pailin ,12.8551703,102.6089534
1581,Pailin,ប៉ៃលិន,240101,10,Pailin,Pailin ,12.8551703,102.6089534
1582,Ou Ta Vau,អូរតាវ៉ៅ,240102,11,Pailin,Pailin ,12.8124764,102.7164961
1583,Tuol Lvea,ទួលល្វា,240103,7,Pailin,Pailin ,12.8677609,102.5878346
1584,Bar Yakha,បរយ៉ាខា,240104,8,Sala Krau,Pailin ,12.9411662,102.59292
1585,Sala Krau,សាលាក្រៅ,240201,16,Sala Krau,Pailin ,12.9531813,102.5471719
1586,Stueng Trang,ស្ទឹងត្រង់,240202,18,Sala Krau,Pailin ,13.0286066,102.6552588
1587,Stueng Kach,ស្ទឹងកាច់,240203,9,Sala Krau,Pailin ,12.898362,102.591169
1588,Ou Andoung,អូរអណ្ដូង,240204,13,Dambae,Tboung Khmum ,11.9177554,105.8583873
1589,Chong Cheach,ចុងជាច,250101,10,Dambae,Tboung Khmum ,11.9125421,105.8610698
1590,Dambae,តំបែរ,250102,9,Dambae,Tboung Khmum ,11.9177554,105.8583873
1591,Kouk Srok,គោកស្រុក,250103,5,Dambae,Tboung Khmum ,11.9747657,105.9021924
1592,Neang Teut,នាងទើត,250104,24,Dambae,Tboung Khmum ,11.8869427,105.8508845
1593,Seda,សេដា,250105,12,Dambae,Tboung Khmum ,12.1710475,105.8650239
1594,Trapeang Pring,ត្រពាំងព្រីង,250106,10,Dambae,Tboung Khmum ,12.0530022,105.9320115
1595,Tuek Chrov,ទឹកជ្រៅ,250107,8,Krouch Chhmar,Tboung Khmum ,11.9002642,105.9866422
1596,Chhuk,ឈូក,250201,4,Krouch Chhmar,Tboung Khmum ,12.2728471,105.6521474
1597,Chumnik,ជំនីក,250202,6,Krouch Chhmar,Tboung Khmum ,12.2522038,105.8157568
1598,Kampong Treas,កំពង់ទ្រាស,250203,4,Krouch Chhmar,Tboung Khmum ,12.1235799,105.546447
1599,Kaoh Pir,កោះពីរ,250204,7,Krouch Chhmar,Tboung Khmum ,12.2728471,105.6521474
1600,Krouch Chhmar,ក្រូចឆ្មារ,250205,5,Krouch Chhmar,Tboung Khmum ,12.2728471,105.6521474
1601,Peus Muoy,ប៉ឺស១,250206,4,Krouch Chhmar,Tboung Khmum ,12.2728471,105.6521474
1602,Peus Pir,ប៉ើស២,250207,6,Krouch Chhmar,Tboung Khmum ,12.2511394,105.6984848
1603,Preaek A chi,ព្រែកអាជី,250208,7,Krouch Chhmar,Tboung Khmum ,12.1934409,105.547521
1604,Roka Khnor,រការខ្នុរ,250209,6,Krouch Chhmar,Tboung Khmum ,12.2472992,105.772531
1605,Svay Khleang,ស្វាយឃ្លាំង,250210,8,Krouch Chhmar,Tboung Khmum ,12.268829,105.6573384
1606,Trea,ទ្រា,250211,12,Krouch Chhmar,Tboung Khmum ,12.2728471,105.6521474
1607,Tuol Snuol,ទួលស្នួល,250212,12,Memot,Tboung Khmum ,12.1660204,105.6435581
1608,Chan Mul,ចាន់មូល,250301,10,Memot,Tboung Khmum ,11.8301955,106.1786787
1609,Choam,ជាំ,250302,18,Memot,Tboung Khmum ,11.8301955,106.1786787
1610,Choam Kravien,ជាំក្រវៀន,250303,14,Memot,Tboung Khmum ,11.8301955,106.1786787
1611,Choam Ta Mau,ជាំតាម៉ៅ,250304,21,Memot,Tboung Khmum ,11.8301955,106.1786787
1612,Dar,ដារ,250305,9,Memot,Tboung Khmum ,11.8301955,106.1786787
1613,Kampoan,កំពាន់,250306,8,Memot,Tboung Khmum ,11.8301955,106.1786787
1614,Kokir,គគីរ,250307,9,Memot,Tboung Khmum ,11.8901615,106.1323653
1615,Memong,មេមង,250308,15,Memot,Tboung Khmum ,11.8301955,106.1786787
1616,Memot,មេមត់,250309,13,Memot,Tboung Khmum ,11.8301955,106.1786787
1617,Rumchek,រំចេក,250310,13,Memot,Tboung Khmum ,11.8301955,106.1786787
1618,Rung,រូង,250311,13,Memot,Tboung Khmum ,11.8301955,106.1786787
1619,Tonlung,ទន្លូង,250312,20,Memot,Tboung Khmum ,11.8969836,106.3388685
1620,Tramung,ត្រមូង,250313,7,Memot,Tboung Khmum ,11.7904815,106.1797816
1621,Triek,ទ្រៀក,250314,24,Ou Reang Ov,Tboung Khmum ,11.7967745,105.5034785
1622,Ampil Ta Pok,អំពិលតាពក,250401,17,Ou Reang Ov,Tboung Khmum ,11.8045193,105.4850084
1623,Chak,ចក,250402,20,Ou Reang Ov,Tboung Khmum ,11.7967745,105.5034785
1624,Damril,ដំរិល,250403,22,Ou Reang Ov,Tboung Khmum ,11.820668,105.6225272
1625,Kong Chey,គងជ័យ,250404,14,Ou Reang Ov,Tboung Khmum ,11.7837656,105.505674
1626,Mien,មៀន,250405,22,Ou Reang Ov,Tboung Khmum ,11.8113068,105.4359286
1627,Preah Theat,ព្រះធាតុ,250406,23,Ou Reang Ov,Tboung Khmum ,11.7967745,105.5034785
1628,Tuol Souphi,ទួលសូភី,250407,21,Ponhea Kraek,Tboung Khmum ,11.7977718,105.8789403
1629,Dountei,ដូនតី,250501,23,Ponhea Kraek,Tboung Khmum ,11.7545275,105.7207748
1630,Kak,កក់,250502,25,Ponhea Kraek,Tboung Khmum ,11.7977718,105.8789403
1631,Kandaol Chrum,កណ្ដោលជ្រុំ,250503,16,Ponhea Kraek,Tboung Khmum ,11.8385222,105.7938069
1632,Kaong Kang,កោងកាង,250504,33,Ponhea Kraek,Tboung Khmum ,11.7905768,105.8404517
1633,Kraek,ក្រែក,250505,10,Ponhea Kraek,Tboung Khmum ,11.7718478,105.9289869
1634,Popel,ពពេល,250506,14,Ponhea Kraek,Tboung Khmum ,11.8314206,105.8650922
1635,Trapeang Phlong,ត្រពាំងផ្លុង,250507,8,Ponhea Kraek,Tboung Khmum ,11.6946857,105.9683325
1636,Veal Mlu,វាលម្លូរ,250508,15,Suong,Tboung Khmum ,11.837329,105.8932962
1637,Suong,សួង,250601,15,Suong,Tboung Khmum ,11.911283,105.6520884
1638,Vihear Luong,វិហារលួង,250602,22,Tboung Khmum,Tboung Khmum ,11.9558136,105.6764461
1639,Anhchaeum,អញ្ចើម,250701,11,Tboung Khmum,Tboung Khmum ,11.9213853,105.6002024
1640,Boeng Pruol,បឹងព្រួល,250702,19,Tboung Khmum,Tboung Khmum ,11.9213853,105.6002024
1641,Chikor,ជីគរ,250703,9,Tboung Khmum,Tboung Khmum ,11.8472409,105.6264097
1642,Chirou Ti Muoy,ជីរោទ៍ ទី១,250704,12,Tboung Khmum,Tboung Khmum ,12.0211372,105.4998421
1643,Chirou Ti Pir,ជីរោទ៍ ទី២,250705,16,Tboung Khmum,Tboung Khmum ,11.9293411,105.5609845
1644,Chob,ជប់,250706,20,Tboung Khmum,Tboung Khmum ,11.9215667,105.6019941
1645,Kor,គរ,250707,9,Tboung Khmum,Tboung Khmum ,11.9213853,105.6002024
1646,Lngieng,ល្ងៀង,250708,11,Tboung Khmum,Tboung Khmum ,11.9213853,105.6002024
1647,Mong Riev,មង់រៀវ,250709,11,Tboung Khmum,Tboung Khmum ,11.8924135,105.6425797
1648,Peam Chileang,ពាមជីលាំង,250710,21,Tboung Khmum,Tboung Khmum ,12.0941279,105.5826123
1649,Roka Po Pram,រកាពប្រាំ,250711,20,Tboung Khmum,Tboung Khmum ,12.0779881,105.6896871
1650,Sralab,ស្រឡប់,250712,15,Tboung Khmum,Tboung Khmum ,11.9213853,105.6002024
1651,Thma Pech,ថ្មពេជ្រ,250713,15,Tboung Khmum,Tboung Khmum ,12.0377391,105.615499
1652,Tonle Bet,ទន្លេបិទ,250714,15,Tboung Khmum,Tboung Khmum,11.9442638,105.488828
